ec:c0:00:00:00:00,21:4c:b7:cd:a2:a0,1001390401,1001390474,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001390566,1001396125,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001398456,1001398473,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001390445,1001400713,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001402515,1001407919,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001402555,1001405168,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001409720,1001411523,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001412421,1001412422,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001413325,1001418737,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001418250,1001418251,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001420539,1001422342,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001424143,1001425943,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001427744,1001433148,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001434950,1001436753,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001438555,1001440354,0
00:60:1d:f8:cc:52,21:4c:b7:cd:a2:a0,1001432370,1001438384,1
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001442156,1001447556,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001444421,1001444422,0
00:60:1d:f8:cc:52,21:4c:b7:cd:a2:a0,1001443839,1001450165,1
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001450618,1001452702,0
00:40:96:c5:d0:23,21:4c:b7:cd:a2:a0,1001453156,1001453926,1
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001454720,1001454721,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001459225,1001459750,1
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001461662,1001462159,1
00:30:65:17:0c:68,21:4c:b7:cd:a2:a0,1001430835,1001432937,1
00:30:65:70:8c:70,21:4c:b7:cd:a2:a0,1001442797,1001476650,1
00:30:65:d5:5e:08,21:4c:b7:cd:a2:a0,1001426573,1001451808,1
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001464754,1001476165,1
00:40:96:4f:0c:3c,21:4c:b7:cd:a2:a0,1001390424,1001476774,0
00:40:96:55:ac:0b,21:4c:b7:cd:a2:a0,1001390459,1001476625,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001449358,1001476749,0
00:40:96:a2:fa:90,21:4c:b7:cd:a2:a0,1001390498,1001476632,0
00:40:96:a8:3c:87,21:4c:b7:cd:a2:a0,1001390595,1001476738,0
00:40:96:c5:d0:23,21:4c:b7:cd:a2:a0,1001457258,1001457377,1
00:40:96:db:52:62,21:4c:b7:cd:a2:a0,1001390534,1001476667,0
00:40:96:fe:4b:35,21:4c:b7:cd:a2:a0,1001390405,1001476703,0
00:60:1d:f8:cc:52,21:4c:b7:cd:a2:a0,1001453304,1001459706,1
08:00:2b:9e:88:99,21:4c:b7:cd:a2:a0,1001390404,1001476774,1
ec:c0:00:00:00:00,00:03:5c:ca:f8:f0,1001390405,1001476800,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001477285,1001478237,0
ec:c0:00:00:00:00,21:4c:b7:cd:a2:a0,1001476802,1001476875,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001480129,1001480815,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001483498,1001483499,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001477038,1001487166,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001486130,1001488035,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001490035,1001490212,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001492558,1001507353,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001488967,1001512371,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001511130,1001517247,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001519225,1001521224,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001523172,1001525246,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001527229,1001532149,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001514173,1001533976,0
00:60:1d:f8:cc:52,21:4c:b7:cd:a2:a0,1001518968,1001535735,1
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001534738,1001538169,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001540966,1001541305,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001535777,1001544778,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001544608,1001549090,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001555302,1001557010,0
00:30:65:17:0c:68,21:4c:b7:cd:a2:a0,1001530518,1001530668,1
00:30:65:70:8c:70,21:4c:b7:cd:a2:a0,1001555452,1001562487,1
00:30:65:d5:5e:08,21:4c:b7:cd:a2:a0,1001517898,1001537307,1
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001560486,1001561131,0
00:40:96:2d:c8:6b,21:4c:b7:cd:a2:a0,1001550536,1001556619,1
00:40:96:4f:0c:3c,21:4c:b7:cd:a2:a0,1001476887,1001562413,0
00:40:96:55:ac:0b,21:4c:b7:cd:a2:a0,1001476809,1001562448,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001546579,1001561658,0
00:40:96:a2:fa:90,21:4c:b7:cd:a2:a0,1001476845,1001562484,0
00:40:96:a8:3c:87,21:4c:b7:cd:a2:a0,1001476886,1001562377,0
00:40:96:c5:d0:23,21:4c:b7:cd:a2:a0,1001523172,1001524695,1
00:40:96:db:52:62,21:4c:b7:cd:a2:a0,1001476884,1001562363,0
00:40:96:fe:4b:35,21:4c:b7:cd:a2:a0,1001476891,1001562363,0
00:60:1d:f8:cc:52,21:4c:b7:cd:a2:a0,1001537536,1001542945,1
08:00:2b:9e:88:99,21:4c:b7:cd:a2:a0,1001476806,1001562487,1
ec:c0:00:00:00:00,00:03:5c:ca:f8:f0,1001476804,1001562487,0
ec:c0:00:00:00:00,21:4c:b7:cd:a2:a0,1001563204,1001563274,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001564848,1001566789,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001569699,1001571053,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001563549,1001577187,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001578989,1001584389,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001572955,1001574378,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001586190,1001587990,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001589791,1001591590,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001593392,1001595191,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001596993,1001598792,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001600594,1001602393,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001604195,1001609595,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001611396,1001613196,0
00:30:65:d5:5e:08,21:4c:b7:cd:a2:a0,1001600018,1001608919,1
00:30:65:70:8c:70,21:4c:b7:cd:a2:a0,1001563203,1001580085,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001614997,1001616797,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001618598,1001620397,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001586837,1001586838,0
00:30:65:70:8c:70,21:4c:b7:cd:a2:a0,1001615798,1001622530,1
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001623400,1001623967,0
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001626450,1001629060,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001622199,1001631200,1
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001630883,1001631201,0
00:40:96:ae:c4:85,21:4c:b7:cd:a2:a0,1001630709,1001633397,1
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001634155,1001634156,0
00:40:96:ae:c4:85,21:4c:b7:cd:a2:a0,1001636333,1001636746,1
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001633001,1001638401,1
00:40:96:34:02:20,21:4c:b7:cd:a2:a0,1001621931,1001640733,1
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001636857,1001637587,0
00:02:2d:1d:51:57,21:4c:b7:cd:a2:a0,1001630320,1001630323,0
00:30:65:70:8c:70,21:4c:b7:cd:a2:a0,1001624684,1001624982,1
00:30:65:d5:5e:08,21:4c:b7:cd:a2:a0,1001615349,1001624518,1
00:30:65:e0:de:26,21:4c:b7:cd:a2:a0,1001646327,1001649575,0
00:40:96:2d:c8:6b,21:4c:b7:cd:a2:a0,1001642458,1001649587,1
00:40:96:34:02:20,21:4c:b7:cd:a2:a0,1001642535,1001648473,1
00:40:96:4f:0c:3c,21:4c:b7:cd:a2:a0,1001563271,1001649571,0
00:40:96:55:ac:0b,21:4c:b7:cd:a2:a0,1001563307,1001649564,0
00:40:96:64:ea:03,21:4c:b7:cd:a2:a0,1001640203,1001649204,1
00:40:96:a2:fa:90,21:4c:b7:cd:a2:a0,1001563343,1001649565,0
00:40:96:a8:3c:87,21:4c:b7:cd:a2:a0,1001563232,1001649562,0
00:40:96:ae:c4:85,21:4c:b7:cd:a2:a0,1001639701,1001643459,1
00:40:96:db:52:62,21:4c:b7:cd:a2:a0,1001563379,1001649567,0
00:40:96:fe:4b:35,21:4c:b7:cd:a2:a0,1001563404,1001649567,0
08:00:2b:9e:88:99,21:4c:b7:cd:a2:a0,1001563203,1001649598,1
ec:c0:00:00:00:00,00:03:5c:ca:f8:f0,1001563203,1001649600,0
